strike,bid,ask,lastPrice,impliedVolatility,spot,T,expiry
750.0,24.1,26.08,24.88,0.16285016845703126,770.1900024414062,0.0684931506849315,2026-10-02
751.0,21.93,25.25,23.23,0.1611717184448242,770.1900024414062,0.0684931506849315,2026-10-02
752.0,22.11,23.27,24.21,0.14328859649658204,770.1900024414062,0.0684931506849315,2026-10-02
753.0,21.31,22.41,23.39,0.1412439392089844,770.1900024414062,0.0684931506849315,2026-10-02
754.0,20.51,21.64,21.79,0.14035893829345703,770.1900024414062,0.0684931506849315,2026-10-02
755.0,19.73,21.53,20.13,0.1482323947143555,770.1900024414062,0.0684931506849315,2026-10-02
756.0,18.95,20.04,20.48,0.13739876281738284,770.1900024414062,0.0684931506849315,2026-10-02
757.0,18.19,19.26,22.51,0.13602548553466798,770.1900024414062,0.0684931506849315,2026-10-02
758.0,17.43,18.49,21.3,0.13463694961547856,770.1900024414062,0.0684931506849315,2026-10-02
759.0,16.69,17.73,16.82,0.13324841369628904,770.1900024414062,0.0684931506849315,2026-10-02
760.0,15.96,17.92,16.25,0.1437005796813965,770.1900024414062,0.0684931506849315,2026-10-02
761.0,15.27,16.25,16.14,0.13062392822265623,770.1900024414062,0.0684931506849315,2026-10-02
762.0,14.96,15.53,15.0,0.12934220275878905,770.1900024414062,0.0684931506849315,2026-10-02
763.0,13.84,14.82,14.26,0.12802996002197264,770.1900024414062,0.0684931506849315,2026-10-02
764.0,13.16,14.13,13.63,0.12682452774047853,770.1900024414062,0.0684931506849315,2026-10-02
765.0,12.63,13.28,12.95,0.1235439208984375,770.1900024414062,0.0684931506849315,2026-10-02
766.0,12.04,12.78,12.39,0.12430685272216799,770.1900024414062,0.0684931506849315,2026-10-02
767.0,11.61,11.82,11.26,0.11942408905029298,770.1900024414062,0.0684931506849315,2026-10-02
768.0,11.01,11.04,11.23,0.1165402067565918,770.1900024414062,0.0684931506849315,2026-10-02
769.0,10.4,10.43,10.63,0.11548736083984376,770.1900024414062,0.0684931506849315,2026-10-02
770.0,9.8,9.84,9.87,0.11448029083251954,770.1900024414062,0.0684931506849315,2026-10-02
771.0,9.23,9.26,9.16,0.11341218627929686,770.1900024414062,0.0684931506849315,2026-10-02
772.0,8.67,8.71,8.95,0.1124966680908203,770.1900024414062,0.0684931506849315,2026-10-02
773.0,8.13,8.17,8.08,0.11150485671997071,770.1900024414062,0.0684931506849315,2026-10-02
774.0,7.62,7.65,7.74,0.11054356262207031,770.1900024414062,0.0684931506849315,2026-10-02
775.0,7.12,7.16,7.2,0.1097195962524414,770.1900024414062,0.0684931506849315,2026-10-02
776.0,6.64,6.68,6.79,0.10881933670043945,770.1900024414062,0.0684931506849315,2026-10-02
777.0,6.18,6.22,6.33,0.1079343357849121,770.1900024414062,0.0684931506849315,2026-10-02
778.0,5.74,5.78,5.98,0.10706459350585937,770.1900024414062,0.0684931506849315,2026-10-02
779.0,5.33,5.36,5.23,0.10624062713623048,770.1900024414062,0.0684931506849315,2026-10-02
780.0,4.95,4.97,5.03,0.10553872985839843,770.1900024414062,0.0684931506849315,2026-10-02
781.0,4.57,4.59,5.03,0.10474528076171874,770.1900024414062,0.0684931506849315,2026-10-02
782.0,4.21,4.23,4.27,0.10398234893798827,770.1900024414062,0.0684931506849315,2026-10-02
783.0,3.86,3.9,3.8,0.10337200347900388,770.1900024414062,0.0684931506849315,2026-10-02
784.0,3.56,3.58,3.73,0.10267010620117187,770.1900024414062,0.0684931506849315,2026-10-02
785.0,3.25,3.28,3.27,0.10199872619628905,770.1900024414062,0.0684931506849315,2026-10-02
786.0,2.97,3.01,2.93,0.10154096710205077,770.1900024414062,0.0684931506849315,2026-10-02
787.0,2.72,2.75,2.86,0.10096113891601563,770.1900024414062,0.0684931506849315,2026-10-02
788.0,2.48,2.5,2.59,0.10032027618408201,770.1900024414062,0.0684931506849315,2026-10-02
789.0,2.25,2.28,2.38,0.09989303436279298,770.1900024414062,0.0684931506849315,2026-10-02
790.0,2.05,2.07,2.17,0.09940475799560547,770.1900024414062,0.0684931506849315,2026-10-02
791.0,1.86,1.88,1.89,0.09900803344726564,770.1900024414062,0.0684931506849315,2026-10-02
792.0,1.68,1.7,1.77,0.09855027435302735,770.1900024414062,0.0684931506849315,2026-10-02
793.0,1.52,1.54,1.63,0.09821458435058594,770.1900024414062,0.0684931506849315,2026-10-02
794.0,1.37,1.39,1.45,0.09787889434814454,770.1900024414062,0.0684931506849315,2026-10-02
795.0,1.24,1.25,1.33,0.09748216979980469,770.1900024414062,0.0684931506849315,2026-10-02
796.0,1.11,1.13,1.13,0.09729906616210937,770.1900024414062,0.0684931506849315,2026-10-02
797.0,1.0,1.02,1.05,0.0971769970703125,770.1900024414062,0.0684931506849315,2026-10-02
798.0,0.9,0.92,0.91,0.09705492797851564,770.1900024414062,0.0684931506849315,2026-10-02
799.0,0.81,0.83,0.85,0.09693285888671876,770.1900024414062,0.0684931506849315,2026-10-02
800.0,0.73,0.74,0.74,0.09662768615722657,770.1900024414062,0.0684931506849315,2026-10-02
801.0,0.65,0.67,0.66,0.09674975524902345,770.1900024414062,0.0684931506849315,2026-10-02
802.0,0.59,0.6,0.61,0.09662768615722657,770.1900024414062,0.0684931506849315,2026-10-02
803.0,0.53,0.54,0.54,0.09668872070312501,770.1900024414062,0.0684931506849315,2026-10-02
804.0,0.47,0.49,0.48,0.09687182434082033,770.1900024414062,0.0684931506849315,2026-10-02
805.0,0.43,0.45,0.44,0.09736010070800781,770.1900024414062,0.0684931506849315,2026-10-02
806.0,0.39,0.4,0.38,0.0971769970703125,770.1900024414062,0.0684931506849315,2026-10-02
807.0,0.35,0.37,0.34,0.09784837707519532,770.1900024414062,0.0684931506849315,2026-10-02
808.0,0.32,0.33,0.32,0.09778734252929688,770.1900024414062,0.0684931506849315,2026-10-02
809.0,0.29,0.31,0.29,0.09876389526367188,770.1900024414062,0.0684931506849315,2026-10-02
810.0,0.27,0.28,0.28,0.09888596435546876,770.1900024414062,0.0684931506849315,2026-10-02
811.0,0.24,0.26,0.29,0.09961837890625,770.1900024414062,0.0684931506849315,2026-10-02
812.0,0.22,0.24,0.23,0.10022872436523436,770.1900024414062,0.0684931506849315,2026-10-02
813.0,0.21,0.22,0.19,0.10071700073242187,770.1900024414062,0.0684931506849315,2026-10-02
814.0,0.19,0.2,0.19,0.1010832080078125,770.1900024414062,0.0684931506849315,2026-10-02
815.0,0.18,0.19,0.18,0.10205976074218749,770.1900024414062,0.0684931506849315,2026-10-02
816.0,0.16,0.17,0.16,0.10205976074218749,770.1900024414062,0.0684931506849315,2026-10-02
817.0,0.15,0.16,0.14,0.10303631347656249,770.1900024414062,0.0684931506849315,2026-10-02
818.0,0.14,0.15,0.14,0.10376872802734374,770.1900024414062,0.0684931506849315,2026-10-02
819.0,0.13,0.14,0.22,0.10450114257812498,770.1900024414062,0.0684931506849315,2026-10-02
820.0,0.13,0.14,0.13,0.10621010986328125,770.1900024414062,0.0684931506849315,2026-10-02
821.0,0.12,0.13,0.11,0.1069425244140625,770.1900024414062,0.0684931506849315,2026-10-02
822.0,0.11,0.12,0.17,0.10743080078125,770.1900024414062,0.0684931506849315,2026-10-02
823.0,0.11,0.12,0.09,0.10913976806640624,770.1900024414062,0.0684931506849315,2026-10-02
824.0,0.1,0.11,0.08,0.10962804443359375,770.1900024414062,0.0684931506849315,2026-10-02
825.0,0.09,0.11,0.1,0.11133701171874999,770.1900024414062,0.0684931506849315,2026-10-02
830.0,0.08,0.09,0.09,0.1167080517578125,770.1900024414062,0.0684931506849315,2026-10-02
835.0,0.06,0.07,0.05,0.12085840087890626,770.1900024414062,0.0684931506849315,2026-10-02
840.0,0.05,0.06,0.04,0.12647357910156248,770.1900024414062,0.0684931506849315,2026-10-02
845.0,0.04,0.05,0.03,0.1313563427734375,770.1900024414062,0.0684931506849315,2026-10-02
850.0,0.04,0.05,0.04,0.13868048828125001,770.1900024414062,0.0684931506849315,2026-10-02
855.0,0.03,0.04,0.02,0.14258669921875,770.1900024414062,0.0684931506849315,2026-10-02
860.0,0.03,0.04,0.04,0.149422568359375,770.1900024414062,0.0684931506849315,2026-10-02
865.0,0.02,0.04,0.02,0.1562584375,770.1900024414062,0.0684931506849315,2026-10-02
870.0,0.02,0.03,0.02,0.15821154296875,770.1900024414062,0.0684931506849315,2026-10-02
875.0,0.02,0.03,0.05,0.165047412109375,770.1900024414062,0.0684931506849315,2026-10-02
880.0,0.02,0.03,0.03,0.17188328125000002,770.1900024414062,0.0684931506849315,2026-10-02
890.0,0.01,0.02,0.01,0.17774259765625,770.1900024414062,0.0684931506849315,2026-10-02
895.0,0.01,0.02,0.02,0.18457846679687498,770.1900024414062,0.0684931506849315,2026-10-02
900.0,0.01,0.02,0.01,0.1914143359375,770.1900024414062,0.0684931506849315,2026-10-02
905.0,0.01,0.02,0.01,0.19727365234375,770.1900024414062,0.0684931506849315,2026-10-02
910.0,0.01,0.02,0.02,0.20313296874999998,770.1900024414062,0.0684931506849315,2026-10-02
915.0,0.01,0.02,0.01,0.20899228515624996,770.1900024414062,0.0684931506849315,2026-10-02
920.0,0.01,0.02,0.01,0.2148516015625,770.1900024414062,0.0684931506849315,2026-10-02
925.0,0.0,0.01,0.01,0.20703917968749996,770.1900024414062,0.0684931506849315,2026-10-02
930.0,0.0,0.01,0.01,0.2148516015625,770.1900024414062,0.0684931506849315,2026-10-02
